Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,StrucType,StrucDet,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_CMS_Certification_Number__CCN_,USER_Facility_Name,USER_Address_Line_1,USER_State,USER_Zip_Code,USER_County_Name,USER_Certification_Date
World,M,100.000000000000000,A,"5323 S Murray Blvd, Salt Lake City, Utah, 84123","5323 S Murray Blvd, Salt Lake City, UT, 84123, USA",5323 S Murray Blvd,PointAddress,,,"5323 S Murray Blvd, Salt Lake City, Utah, 84123",,,20.000000000000000,,5323,,,,,S,,Murray,Blvd,,,,,,,,,5323 S Murray Blvd,,,,,Salt Lake City,,Salt Lake County,Utah,UT,,,84123,6973,USA,United States,ENG,0.000000000000000,-111.910147169563004,40.655311085588998,-111.909657247322002,40.655196169695998,-111.910657247322007,-111.908657247321997,40.654196169696000,40.656196169696003,,,,5323 SOUTH MURRAY BLVD,,,,,Salt Lake,UT,84123,,,461621,ASPEN RIDGE HOSPICE,5323 SOUTH MURRAY BLVD,UT,84123,Salt Lake,5/11/2017
World,M,100.000000000000000,A,"7001 S 900 E, #300, Midvale, Utah, 84047","7001 S 900 E, #300, Midvale, UT, 84047, USA","7001 S 900 E, #300",Subaddress,,,"7001 S 900 E, #300, Midvale, Utah, 84047",,,20.000000000000000,,7001,,,,,S,,900,,E,,,,,,300,#300,7001 S 900 E,,,,,Midvale,,Salt Lake,Utah,UT,,,84047,5810,USA,United States,ENG,0.000000000000000,-111.865943023872006,40.624463167332003,-111.865276243474995,40.624464508437001,-111.866276243474999,-111.864276243475004,40.623464508437003,40.625464508436998,,,,"7001 SOUTH 900 EAST, SUITE 300",,,,,Salt Lake,UT,84047,,,461622,SALUS HOSPICE,"7001 SOUTH 900 EAST, SUITE 300",UT,84047,Salt Lake,8/22/2017
World,M,100.000000000000000,A,"125 N Executive Dr, Brookfield, Wisconsin, 53005","125 N Executive Dr, Brookfield, WI, 53005, USA",125 N Executive Dr,PointAddress,,,"125 N Executive Dr, Brookfield, Wisconsin, 53005",,,20.000000000000000,,125,,,,,N,,Executive,Dr,,,,,,,,,125 N Executive Dr,,,,,Brookfield,,Waukesha,Wisconsin,WI,,,53005,6070,USA,United States,ENG,0.000000000000000,-88.114781020262996,43.032224240262003,-88.115270271951005,43.031900531162002,-88.116270271950995,-88.114270271951000,43.030900531161997,43.032900531161999,,Commercial,,125 N EXECUTIVE DR  SUITE 100,,,,,Waukesha,WI,53005,,,521600,BADGER HOSPICE,125 N EXECUTIVE DR  SUITE 100,WI,53005,Waukesha,7/26/2017
World,M,100.000000000000000,A,"8160 S Highland Dr, #A1, Sandy, Utah, 84093","8160 S Highland Dr, #A1, Sandy, UT, 84093, USA","8160 S Highland Dr, #A1",Subaddress,,,"8160 S Highland Dr, #A1, Sandy, Utah, 84093",,,20.000000000000000,,8160,,,,,S,,Highland,Dr,,,,,,,A1,#A1,8160 S Highland Dr,,,,,Sandy,,Salt Lake,Utah,UT,,,84093,7401,USA,United States,ENG,0.000000000000000,-111.833137428309996,40.603020247353001,-111.833916190934005,40.603048997281000,-111.834916190933995,-111.832916190934000,40.602048997281003,40.604048997280998,,,,"8160 SOUTH HIGHLAND DRIVE, SUITE A1",,,,,Salt Lake,UT,84093,,,461620,LIGHTEN HOSPICE,"8160 SOUTH HIGHLAND DRIVE, SUITE A1",UT,84093,Salt Lake,7/13/2017
World,M,100.000000000000000,A,"529 Seven Bridge Rd, Unit 214, East Stroudsburg, Pennsylvania, 18301","529 Seven Bridge Rd, Unit 214, East Stroudsburg, PA, 18301, USA","529 Seven Bridge Rd, Unit 214",Subaddress,,,"529 Seven Bridge Rd, Unit 214, East Stroudsburg, Pennsylvania, 18301",,,20.000000000000000,,529,,,,,,,Seven Bridge,Rd,,,,,,Unit,214,Unit 214,529 Seven Bridge Rd,,,,,East Stroudsburg,,Monroe,Pennsylvania,PA,,,18301,7608,USA,United States,ENG,0.000000000000000,-75.130278335479005,41.014508954721997,-75.129940041867002,41.014379873412999,-75.130940041867007,-75.128940041866997,41.013379873413001,41.015379873413004,,Commercial,Retail,529 SEVEN BRIDGE ROAD SUITE 214,,,,,Monroe,PA,18301,,,391779,BAYADA HOSPICE,529 SEVEN BRIDGE ROAD SUITE 214,PA,18301,Monroe,9/14/2017
World,M,100.000000000000000,A,"5503 1st St, Crosby, Texas, 77532","5503 1st St, Crosby, TX, 77532, USA",5503 1st St,PointAddress,,,"5503 1st St, Crosby, Texas, 77532",,,20.000000000000000,,5503,,,,,,,1st,St,,,,,,,,,5503 1st St,,,,,Crosby,,Harris,Texas,TX,,,77532,8723,USA,United States,ENG,0.000000000000000,-95.063730122086000,29.909213916355998,-95.064266815346002,29.909203103701000,-95.065266815346007,-95.063266815345997,29.908203103700998,29.910203103701001,,Residential,Multifamily,5503 FIRST STREET,,,,,Harris,TX,77532,,,741677,OMNIX HEALTH CARE SERVICES INC,5503 FIRST STREET,TX,77532,Harris,7/28/2017
World,M,100.000000000000000,A,"5616 SW Green Oaks Blvd, Suite E, Arlington, Texas, 76017","5616 SW Green Oaks Blvd, Suite E, Arlington, TX, 76017, USA","5616 SW Green Oaks Blvd, Suite E",Subaddress,,,"5616 SW Green Oaks Blvd, Suite E, Arlington, Texas, 76017",,,20.000000000000000,,5616,,,,,SW,,Green Oaks,Blvd,,,,,,Suite,E,Suite E,5616 SW Green Oaks Blvd,,,,,Arlington,,Tarrant,Texas,TX,,,76017,1152,USA,United States,ENG,0.000000000000000,-97.193236275199993,32.672389686420999,-97.193522014280006,32.672283990621999,-97.194522014279997,-97.192522014280001,32.671283990622001,32.673283990621997,,,,5616 SW GREEN OAKS BLVD STE E,,,,,Tarrant,TX,76017,,,741678,ANEW HOSPICE CARE INC,5616 SW GREEN OAKS BLVD STE E,TX,76017,Tarrant,7/9/2017
World,M,100.000000000000000,A,"464 Pompano St, Hitchcock, Texas, 77563","464 Pompano St, Hitchcock, TX, 77563, USA",464 Pompano St,PointAddress,,,"464 Pompano St, Hitchcock, Texas, 77563",,,20.000000000000000,,464,,,,,,,Pompano,St,,,,,,,,,464 Pompano St,,,,,Hitchcock,,Galveston,Texas,TX,,,77563,2620,USA,United States,ENG,0.000000000000000,-94.941372608272999,29.325338462053999,-94.941501354305998,29.325519511162000,-94.942501354306003,-94.940501354305994,29.324519511161999,29.326519511162001,,Residential,Single Family,464 POMPANO ST,,,,,Galveston,TX,77563,,,741680,ABSOLUTE HOSPICE INC,464 POMPANO ST,TX,77563,Galveston,7/28/2017
World,M,100.000000000000000,A,"10920 Composite Dr, Dallas, Texas, 75220","10920 Composite Dr, Dallas, TX, 75220, USA",10920 Composite Dr,PointAddress,,,"10920 Composite Dr, Dallas, Texas, 75220",,,20.000000000000000,,10920,,,,,,,Composite,Dr,,,,,,,,,10920 Composite Dr,,,,,Dallas,,Dallas County,Texas,TX,,,75220,1212,USA,United States,ENG,0.000000000000000,-96.895961434065995,32.879628931581998,-96.894892992869003,32.879625914096998,-96.895892992868994,-96.893892992868999,32.878625914097000,32.880625914097003,,Commercial,Recreation,10920 COMPOSITE DRIVE SUITE A,,,,,Dallas,TX,75220,,,741681,GLOBAL HOSPICE CARE INC,10920 COMPOSITE DRIVE SUITE A,TX,75220,Dallas,8/2/2017
World,M,99.170000000000002,A,"9950 Westpark Dr, Houston, Texas, 77063","9950 Westpark Dr, Houston, TX, 77063, USA",9950 Westpark Dr,PointAddress,,,"9950 Westpark Dr, Houston, Texas, 77063",,,20.000000000000000,,9950,,,,,,,Westpark,Dr,,,,,,,,,9950 Westpark Dr,,,,,Houston,,Harris,Texas,TX,,,77063,5198,USA,United States,ENG,0.000000000000000,-95.537747198500995,29.721453124528001,-95.537610489659997,29.721645489204999,-95.538610489660002,-95.536610489660006,29.720645489205001,29.722645489205000,STE,,,9950 WEST PARK DRIVE STE # 644,,,,,Harris,TX,77063,,,741682,GENTLE HEALTH HOSPICE,9950 WEST PARK DRIVE STE # 644,TX,77063,Harris,4/10/2017
World,M,100.000000000000000,A,"2211 S Interstate 35, Suite 200, Austin, Texas, 78741","2211 S Interstate 35, Suite 200, Austin, TX, 78741, USA","2211 S Interstate 35, Suite 200",Subaddress,,,"2211 S Interstate 35, Suite 200, Austin, Texas, 78741",,,20.000000000000000,,2211,,,,,S,,Interstate 35,,,,,,,Suite,200,Suite 200,2211 S Interstate 35,,,,,Austin,,Travis,Texas,TX,,,78741,3868,USA,United States,ENG,0.000000000000000,-97.739920512652006,30.234845909398999,-97.739524216269999,30.234699729008000,-97.740524216270003,-97.738524216269994,30.233699729007999,30.235699729008001,,Commercial,Office,2211 S INTERSTATE 35 SUITE 200,,,,,Travis,TX,78741,,,741676,MERIDA HEALTH CARE GROUP,2211 S INTERSTATE 35 SUITE 200,TX,78741,Travis,5/31/2015
World,M,100.000000000000000,A,"9950 Westpark Dr, Houston, Texas, 77063","9950 Westpark Dr, Houston, TX, 77063, USA",9950 Westpark Dr,PointAddress,,,"9950 Westpark Dr, Houston, Texas, 77063",,,20.000000000000000,,9950,,,,,,,Westpark,Dr,,,,,,,,,9950 Westpark Dr,,,,,Houston,,Harris,Texas,TX,,,77063,5198,USA,United States,ENG,0.000000000000000,-95.537747198500995,29.721453124528001,-95.537610489659997,29.721645489204999,-95.538610489660002,-95.536610489660006,29.720645489205001,29.722645489205000,,,,9950 WESTPARK DRIVE SUITE 644,,,,,Harris,TX,77063,,,741683,EDEN HOSPICE,9950 WESTPARK DRIVE SUITE 644,TX,77063,Harris,7/2/2017
World,M,100.000000000000000,A,"8204 Elmbrook Dr, Suite 210, Dallas, Texas, 75247","8204 Elmbrook Dr, Suite 210, Dallas, TX, 75247, USA","8204 Elmbrook Dr, Suite 210",Subaddress,,,"8204 Elmbrook Dr, Suite 210, Dallas, Texas, 75247",,,20.000000000000000,,8204,,,,,,,Elmbrook,Dr,,,,,,Suite,210,Suite 210,8204 Elmbrook Dr,,,,,Dallas,,Dallas County,Texas,TX,,,75247,4074,USA,United States,ENG,0.000000000000000,-96.864534829213994,32.823552071500004,-96.864156637742994,32.824005951556998,-96.865156637742999,-96.863156637743003,32.823005951557001,32.825005951557003,,Commercial,Office,8204 ELMBROOK DRIVE SUITE 210,,,,,Dallas,TX,75247,,,741685,ZENITH HOSPICE CARE INC,8204 ELMBROOK DRIVE SUITE 210,TX,75247,Dallas,8/14/2017
World,M,100.000000000000000,A,"103 W 17th St, Mount Pleasant, Texas, 75455","103 W 17th St, Mount Pleasant, TX, 75455, USA",103 W 17th St,StreetAddress,,,"103 W 17th St, Mount Pleasant, Texas, 75455",,,20.000000000000000,,103,101,141,101-141,L,W,,17th,St,,,,,,,,,103 W 17th St,,,,,Mount Pleasant,,Titus,Texas,TX,,,75455,2301,USA,United States,ENG,0.000000000000000,-94.970451584022996,33.172317551147998,-94.970451584022996,33.172317551147998,-94.971451584023001,-94.969451584023005,33.171317551148000,33.173317551148003,,,,103 W 17TH ST,,,,,Titus,TX,75455,,,741684,CHOICE CARE HOSPICE,103 W 17TH ST,TX,75455,Titus,8/11/2017
World,M,100.000000000000000,A,"6260 Westpark Dr, Houston, Texas, 77057","6260 Westpark Dr, Houston, TX, 77057, USA",6260 Westpark Dr,StreetAddress,,,"6260 Westpark Dr, Houston, Texas, 77057",,,20.000000000000000,,6260,6254,6262,6254-6262,R,,,Westpark,Dr,,,,,,,,,6260 Westpark Dr,,,Woodlake - Briar Meadow,,Houston,,Harris,Texas,TX,,,77057,7304,USA,United States,ENG,0.000000000000000,-95.494653096628994,29.723671164561001,-95.494653096628994,29.723671164561001,-95.495653096628999,-95.493653096629004,29.722671164561000,29.724671164560998,,,,6260 WESTPARK DR SUITE 266,,,,,Harris,TX,77057,,,741686,INFINITY HEALTHCARE SERVICES INC,6260 WESTPARK DR SUITE 266,TX,77057,Harris,8/28/2017
World,M,98.780000000000001,A,"510 Bering Dr, Houston, Texas, 77057","510 Bering Dr, Houston, TX, 77057, USA",510 Bering Dr,PointAddress,,,"510 Bering Dr, Houston, Texas, 77057",,,20.000000000000000,,510,,,,,,,Bering,Dr,,,,,,,,,510 Bering Dr,,,,,Houston,,Harris,Texas,TX,,,77057,1457,USA,United States,ENG,0.000000000000000,-95.480652272460006,29.764068145195001,-95.481060303505998,29.763955660053998,-95.482060303506003,-95.480060303505994,29.762955660054001,29.764955660054000,,,,510 BERING SUITE 300,,,,,Harris,TX,77057,,,741687,STAR OF TEXAS HOSPICE,510 BERING SUITE 300,TX,77057,Harris,8/12/2017
World,M,100.000000000000000,A,"4229 Glenhaven Dr, Garland, Texas, 75042","4229 Glenhaven Dr, Garland, TX, 75042, USA",4229 Glenhaven Dr,PointAddress,,,"4229 Glenhaven Dr, Garland, Texas, 75042",,,20.000000000000000,,4229,,,,,,,Glenhaven,Dr,,,,,,,,,4229 Glenhaven Dr,,,,,Garland,,Dallas,Texas,TX,,,75042,6120,USA,United States,ENG,0.000000000000000,-96.696769612233993,32.911979515530000,-96.696767684397003,32.912216974846999,-96.697767684396993,-96.695767684396998,32.911216974847001,32.913216974847003,,Residential,Single Family,4229 GLENHAVEN DR,,,,,Dallas,TX,75042,,,741690,SAINT CATHERINE HOSPICE INC,4229 GLENHAVEN DR,TX,75042,Dallas,8/18/2017
World,M,100.000000000000000,A,"2410 Luna Rd, Carrollton, Texas, 75006","2410 Luna Rd, Carrollton, TX, 75006, USA",2410 Luna Rd,PointAddress,,,"2410 Luna Rd, Carrollton, Texas, 75006",,,20.000000000000000,,2410,,,,,,,Luna,Rd,,,,,,,,,2410 Luna Rd,,,,,Carrollton,,Dallas,Texas,TX,,,75006,6538,USA,United States,ENG,0.000000000000000,-96.925328856765006,32.921850882900003,-96.925878039061004,32.921834286732000,-96.926878039060995,-96.924878039060999,32.920834286732003,32.922834286731998,,Commercial,,2410 LUNA ROAD SUITE 254,,,,,Dallas,TX,75006,,,741688,ULTIMATE HOSPICE LLC,2410 LUNA ROAD SUITE 254,TX,75006,Dallas,8/11/2017
World,M,100.000000000000000,A,"206 W Pecan St, Coleman, Texas, 76834","206 W Pecan St, Coleman, TX, 76834, USA",206 W Pecan St,PointAddress,,,"206 W Pecan St, Coleman, Texas, 76834",,,20.000000000000000,,206,,,,,W,,Pecan,St,,,,,,,,,206 W Pecan St,,,,,Coleman,,Coleman County,Texas,TX,,,76834,4148,USA,United States,ENG,0.000000000000000,-99.424465372889998,31.830099193300001,-99.424465037613999,31.830220311801000,-99.425465037614003,-99.423465037613994,31.829220311800999,31.831220311801001,,Commercial,,206 WEST PECAN ST,,,,,Coleman,TX,76834,,,741691,COLEMAN HOME HEALTH AND HOSPICE INC,206 WEST PECAN ST,TX,76834,Coleman,8/15/2017
World,M,99.579999999999998,A,"3939 US Highway 80 E, Suite 239, Mesquite, Texas, 75150","3939 US Highway 80 E, Suite 239, Mesquite, TX, 75150, USA","3939 US Highway 80 E, Suite 239",Subaddress,,,"3939 US Highway 80 E, Suite 239, Mesquite, Texas, 75150",,,20.000000000000000,,3939,,,,,,,US Highway 80,,E,,,,,Suite,239,Suite 239,3939 US Highway 80 E,,,,,Mesquite,,Dallas,Texas,TX,,,75150,3359,USA,United States,ENG,0.000000000000000,-96.658832783186000,32.794716438648997,-96.658660283619000,32.795244498549003,-96.659660283619004,-96.657660283618995,32.794244498548998,32.796244498549001,HIGHWAY | B,Commercial,Office,3939 US 80 E HIGHWAY SUITE 239 B,,,,,Dallas,TX,75150,,,741689,CITY HOSPICE INC,3939 US 80 E HIGHWAY SUITE 239 B,TX,75150,Dallas,8/18/2017
World,M,99.000000000000000,A,"2321 S Belt Line Rd, Suite 101A, Grand Prairie, Texas, 75051","2321 S Belt Line Rd, Suite 101A, Grand Prairie, TX, 75051, USA","2321 S Belt Line Rd, Suite 101A",Subaddress,,,"2321 S Belt Line Rd, Suite 101A, Grand Prairie, Texas, 75051",,,20.000000000000000,,2321,,,,,S,,Belt Line,Rd,,,,,,Suite,101A,Suite 101A,2321 S Belt Line Rd,,,,,Grand Prairie,,Dallas,Texas,TX,,,75051,4100,USA,United States,ENG,0.000000000000000,-96.994151574091006,32.711866271082002,-96.993456965774996,32.711860487568998,-96.994456965775001,-96.992456965775006,32.710860487569001,32.712860487569003,,Commercial,Office,2321 S BELTLINE RD STE 101A BOX 22,,,,,Dallas,TX,75051,,,741679,AFC PALLIATIVE AND HOSPICE CARE LLC,2321 S BELTLINE RD STE 101A BOX 22,TX,75051,Dallas,8/4/2017
World,M,100.000000000000000,A,"6047 Tampa Ave, Suite 203, Tarzana, California, 91356","6047 Tampa Ave, Suite 203, Tarzana, CA, 91356, USA","6047 Tampa Ave, Suite 203",Subaddress,,,"6047 Tampa Ave, Suite 203, Tarzana, California, 91356",,,20.000000000000000,,6047,,,,,,,Tampa,Ave,,,,,,Suite,203,Suite 203,6047 Tampa Ave,,,,,Tarzana,,Los Angeles County,California,CA,,,91356,1191,USA,United States,ENG,0.000000000000000,-118.553506414664000,34.180807040156999,-118.553761811254006,34.180807040156999,-118.554761811253996,-118.552761811254001,34.179807040157002,34.181807040156997,,Commercial,Office,"6047 TAMPA AVE, STE 203",,,,,Los Angeles,CA,91356,,,921641,EVEREST HOSPICE INC,"6047 TAMPA AVE, STE 203",CA,91356,Los Angeles,3/26/2017
World,M,100.000000000000000,A,"211 W Foothill Blvd, Glendora, California, 91741","211 W Foothill Blvd, Glendora, CA, 91741, USA",211 W Foothill Blvd,PointAddress,,,"211 W Foothill Blvd, Glendora, California, 91741",,,20.000000000000000,,211,,,,,W,,Foothill,Blvd,,,,,,,,,211 W Foothill Blvd,,,,,Glendora,,Los Angeles,California,CA,,,91741,3357,USA,United States,ENG,0.000000000000000,-117.867211437722005,34.136023076314999,-117.867211605359998,34.136252489004001,-117.868211605360003,-117.866211605359993,34.135252489004003,34.137252489003998,,Commercial,Office,"211 W FOOTHILL BLVD, STE B",,,,,Los Angeles,CA,91741,,,921639,LIFELINK HOSPICE & PALLIATIVE CARE,"211 W FOOTHILL BLVD, STE B",CA,91741,Los Angeles,9/22/2016
World,M,100.000000000000000,A,"224 E Olive Ave, Suite 217, Burbank, California, 91502","224 E Olive Ave, Suite 217, Burbank, CA, 91502, USA","224 E Olive Ave, Suite 217",Subaddress,,,"224 E Olive Ave, Suite 217, Burbank, California, 91502",,,20.000000000000000,,224,,,,,E,,Olive,Ave,,,,,,Suite,217,Suite 217,224 E Olive Ave,,,,,Burbank,,Los Angeles,California,CA,,,91502,1234,USA,United States,ENG,0.000000000000000,-118.308318060966002,34.181247509168998,-118.308162325205004,34.181089342656001,-118.309162325204994,-118.307162325204999,34.180089342655997,34.182089342655999,,Commercial,Retail,"224 E OLIVE AVE, STE 217",,,,,Los Angeles,CA,91502,,,921642,"ESSENTIAL CARE GROUP, INC","224 E OLIVE AVE, STE 217",CA,91502,Los Angeles,6/15/2017
World,M,100.000000000000000,A,"7041 Owensmouth Ave, Suite 202, Canoga Park, California, 91303","7041 Owensmouth Ave, Suite 202, Canoga Park, CA, 91303, USA","7041 Owensmouth Ave, Suite 202",Subaddress,,,"7041 Owensmouth Ave, Suite 202, Canoga Park, California, 91303",,,20.000000000000000,,7041,,,,,,,Owensmouth,Ave,,,,,,Suite,202,Suite 202,7041 Owensmouth Ave,,,,,Canoga Park,,Los Angeles County,California,CA,,,91303,4213,USA,United States,ENG,0.000000000000000,-118.601572019328003,34.198565443139003,-118.601857255493002,34.198565359320000,-118.602857255493007,-118.600857255492997,34.197565359320002,34.199565359319998,,Commercial,Office,"7041 OWENSMOUTH AVE, SUITE 202",,,,,Los Angeles,CA,91303,,,921640,"HOSPICE GROUP OF SOUTHERN CALIFORNIA, INC.","7041 OWENSMOUTH AVE, SUITE 202",CA,91303,Los Angeles,5/5/2017
World,M,100.000000000000000,A,"10568 Magnolia Ave, Suite 116, Anaheim, California, 92804","10568 Magnolia Ave, Suite 116, Anaheim, CA, 92804, USA","10568 Magnolia Ave, Suite 116",Subaddress,,,"10568 Magnolia Ave, Suite 116, Anaheim, California, 92804",,,20.000000000000000,,10568,,,,,,,Magnolia,Ave,,,,,,Suite,116,Suite 116,10568 Magnolia Ave,,,,,Anaheim,,Orange,California,CA,,,92804,5864,USA,United States,ENG,0.000000000000000,-117.975707965891004,33.809285049237999,-117.974458894679998,33.809298711739999,-117.975458894680003,-117.973458894679993,33.808298711740001,33.810298711740003,,Commercial,,"10568 MAGNOLIA AVE, SUITE 116",,,,,Orange,CA,92804,,,921645,"ORANGE COAST HOSPICE, INC","10568 MAGNOLIA AVE, SUITE 116",CA,92804,Orange,5/23/2017
World,M,100.000000000000000,A,"2377 E Washington Blvd, Pasadena, California, 91104","2377 E Washington Blvd, Pasadena, CA, 91104, USA",2377 E Washington Blvd,PointAddress,,,"2377 E Washington Blvd, Pasadena, California, 91104",,,20.000000000000000,,2377,,,,,E,,Washington,Blvd,,,,,,,,,2377 E Washington Blvd,,,,,Pasadena,,Los Angeles,California,CA,,,91104,2038,USA,United States,ENG,0.000000000000000,-118.101536090533003,34.169166211117997,-118.101536006713999,34.169333513905002,-118.102536006714004,-118.100536006713995,34.168333513904997,34.170333513905000,,Commercial,,2377 E WASHINGTON BLVD,,,,,Los Angeles,CA,91104,,,921646,"KINDCARE HOSPICE, INC",2377 E WASHINGTON BLVD,CA,91104,Los Angeles,2/20/2017
World,M,100.000000000000000,A,"1416 S Azusa Ave, Suite C-3, West Covina, California, 91791","1416 S Azusa Ave, Suite C-3, West Covina, CA, 91791, USA","1416 S Azusa Ave, Suite C-3",Subaddress,,,"1416 S Azusa Ave, Suite C-3, West Covina, California, 91791",,,20.000000000000000,,1416,,,,,S,,Azusa,Ave,,,,,,Suite,C-3,Suite C-3,1416 S Azusa Ave,,,,,West Covina,,Los Angeles,California,CA,,,91791,4120,USA,United States,ENG,0.000000000000000,-117.907907170200005,34.049113385402002,-117.906689782583001,34.049091424815998,-117.907689782583006,-117.905689782582996,34.048091424816000,34.050091424816003,,Commercial,Retail,1416 S AZUSA AVE UNIT C-3,,,,,Los Angeles,CA,91791,,,921643,"QUALITY CARE HOSPICE, INC",1416 S AZUSA AVE UNIT C-3,CA,91791,Los Angeles,5/8/2017
World,M,100.000000000000000,A,"2955 E Hillcrest Dr, Suite 128, Westlake Village, California, 91362","2955 E Hillcrest Dr, Suite 128, Westlake Village, CA, 91362, USA","2955 E Hillcrest Dr, Suite 128",Subaddress,,,"2955 E Hillcrest Dr, Suite 128, Westlake Village, California, 91362",,,20.000000000000000,,2955,,,,,E,,Hillcrest,Dr,,,,,,Suite,128,Suite 128,2955 E Hillcrest Dr,,,,,Westlake Village,,Ventura,California,CA,,,91362,3178,USA,United States,ENG,0.000000000000000,-118.834556154363995,34.172984838566002,-118.834315845199995,34.173381889319998,-118.835315845200000,-118.833315845200005,34.172381889320000,34.174381889320003,,Commercial,Industrial,"2955 E HILLCREST DRIVE, SUITE #128",,,,,Ventura,CA,91362,,,921644,NEIGHBOR CARE HOSPICE,"2955 E HILLCREST DRIVE, SUITE #128",CA,91362,Ventura,7/12/2017
World,M,100.000000000000000,A,"14482 Beach Blvd, Suite R, Westminster, California, 92683","14482 Beach Blvd, Suite R, Westminster, CA, 92683, USA","14482 Beach Blvd, Suite R",Subaddress,,,"14482 Beach Blvd, Suite R, Westminster, California, 92683",,,20.000000000000000,,14482,,,,,,,Beach,Blvd,,,,,,Suite,R,Suite R,14482 Beach Blvd,,,,,Westminster,,Orange,California,CA,,,92683,5341,USA,United States,ENG,0.000000000000000,-117.989423860791007,33.752407549765003,-117.987978401587995,33.752435545322001,-117.988978401588000,-117.986978401588004,33.751435545322003,33.753435545321999,,Commercial,,14482 BEACH BLVD # R,,,,,Orange,CA,92683,,,921647,"SANTA ANA HOSPICE, INC",14482 BEACH BLVD # R,CA,92683,Orange,5/22/2017
World,M,100.000000000000000,A,"100 E Thousand Oaks Blvd, Thousand Oaks, California, 91360","100 E Thousand Oaks Blvd, Thousand Oaks, CA, 91360, USA",100 E Thousand Oaks Blvd,PointAddress,,,"100 E Thousand Oaks Blvd, Thousand Oaks, California, 91360",,,20.000000000000000,,100,,,,,E,,Thousand Oaks,Blvd,,,,,,,,,100 E Thousand Oaks Blvd,,,,,Thousand Oaks,,Ventura,California,CA,,,91360,5713,USA,United States,ENG,0.000000000000000,-118.874928680655998,34.179035273464002,-118.874832959322006,34.178284003481998,-118.875832959321997,-118.873832959322002,34.177284003482001,34.179284003482003,,Commercial,Office,100 E THOUSAND OAKS BLVD,,,,,Ventura,CA,91360,,,921650,FLORENCE HOSPICE LLC,100 E THOUSAND OAKS BLVD,CA,91360,Ventura,5/17/2017
World,M,100.000000000000000,A,"6269 Southfront Rd, Livermore, California, 94551","6269 Southfront Rd, Livermore, CA, 94551, USA",6269 Southfront Rd,PointAddress,,,"6269 Southfront Rd, Livermore, California, 94551",,,20.000000000000000,,6269,,,,,,,Southfront,Rd,,,,,,,,,6269 Southfront Rd,,,,,Livermore,,Alameda,California,CA,,,94551,8215,USA,United States,ENG,0.000000000000000,-121.720313737970002,37.709956619753001,-121.719991453793000,37.709246421096999,-121.720991453793005,-121.718991453792995,37.708246421097002,37.710246421096997,,Commercial,Industrial,6269 SOUTHFRONT ROAD,,,,,Alameda,CA,94551,,,921649,"CAREPLUS HOSPICE SERVICES, INC",6269 SOUTHFRONT ROAD,CA,94551,Alameda,6/19/2017
World,M,100.000000000000000,A,"30101 Town Center Dr, Suite 206, Laguna Niguel, California, 92677","30101 Town Center Dr, Suite 206, Laguna Niguel, CA, 92677, USA","30101 Town Center Dr, Suite 206",Subaddress,,,"30101 Town Center Dr, Suite 206, Laguna Niguel, California, 92677",,,20.000000000000000,,30101,,,,,,,Town Center,Dr,,,,,,Suite,206,Suite 206,30101 Town Center Dr,,,,,Laguna Niguel,,Orange,California,CA,,,92677,5028,USA,United States,ENG,0.000000000000000,-117.714017991774995,33.525914234820000,-117.714274729468997,33.526173319446997,-117.715274729469002,-117.713274729469006,33.525173319446999,33.527173319447002,,,,"30101 TOWN CENTER DR, SUITE 206",,,,,Orange,CA,92677,,,921648,"PEACEFUL DAYS HOSPICE, INC","30101 TOWN CENTER DR, SUITE 206",CA,92677,Orange,6/15/2017
World,M,100.000000000000000,A,"20832 Roscoe Blvd, Suite 208, Winnetka, California, 91306","20832 Roscoe Blvd, Suite 208, Winnetka, CA, 91306, USA","20832 Roscoe Blvd, Suite 208",Subaddress,,,"20832 Roscoe Blvd, Suite 208, Winnetka, California, 91306",,,20.000000000000000,,20832,,,,,,,Roscoe,Blvd,,,,,,Suite,208,Suite 208,20832 Roscoe Blvd,,,,,Winnetka,,Los Angeles County,California,CA,,,91306,2057,USA,United States,ENG,0.000000000000000,-118.587499139173005,34.219915365902999,-118.587496959877996,34.219810005379998,-118.588496959878000,-118.586496959878005,34.218810005380000,34.220810005380002,,,,"20832 ROSCOE BLVD, SUITE 208",,,,,Los Angeles,CA,91306,,,921653,"INTEGRITY HOSPICE CARE SERVICES, INC","20832 ROSCOE BLVD, SUITE 208",CA,91306,Los Angeles,4/12/2017
